treat,id_no,id,size,day,week,period_quarter,egg_tot,off_tot,viability,stop
120% SYA,55,L55,1.04,23,3,4,15,17,1.133333333,n
120% SYA,55,L55,1.04,25,4,1,28,25,0.892857143,n
120% SYA,55,L55,1.04,27,4,2,16,13,0.8125,n
120% SYA,55,L55,1.04,29,4,3,16,12,0.75,n
120% SYA,55,L55,1.04,31,4,4,27,21,0.777777778,n
120% SYA,55,L55,1.04,33,5,1,39,35,0.897435897,n
120% SYA,55,L55,1.04,35,5,2,11,10,0.909090909,n
120% SYA,55,L55,1.04,37,5,3,22,23,1.045454545,n
120% SYA,55,L55,1.04,39,5,4,24,20,0.833333333,n
120% SYA,55,L55,1.04,41,6,1,29,25,0.862068966,n
120% SYA,55,L55,1.04,43,6,2,22,15,0.681818182,n
120% SYA,55,L55,1.04,45,6,3,6,6,1,n
120% SYA,55,L55,1.04,47,6,4,8,6,0.75,n
120% SYA,55,L55,1.04,49,7,1,8,8,1,n
120% SYA,55,L55,1.04,51,7,2,0,0,0,n
120% SYA,55,L55,1.04,53,7,3,1,0,0,n
120% SYA,55,L55,1.04,55,7,4,0,0,0,n
120% SYA,55,L55,1.04,57,8,1,0,0,0,n
120% SYA,55,L55,1.04,59,8,2,0,0,0,n
120% SYA,55,L55,1.04,61,8,3,NA,NA,NA,n
120% SYA,55,L55,1.04,63,8,4,NA,NA,NA,n
120% SYA,55,L55,1.04,65,9,1,NA,NA,NA,n
120% SYA,55,L55,1.04,67,9,2,NA,NA,NA,n
120% SYA,55,L55,1.04,69,9,3,NA,NA,NA,n
120% SYA,55,L55,1.04,71,9,4,NA,NA,NA,n
120% SYA,55,L55,1.04,73,10,1,NA,NA,NA,n
120% SYA,55,L55,1.04,75,10,2,NA,NA,NA,n
120% SYA,55,L55,1.04,77,10,3,NA,NA,NA,n
120% SYA,55,L55,1.04,79,10,4,NA,NA,NA,y
120% SYA,55,L55,1.04,81,11,1,NA,NA,NA,y
120% SYA,55,L55,1.04,83,11,2,NA,NA,NA,y
20% SYA,56,L56,NA,1,1,1,0,0,0,n
20% SYA,56,L56,NA,2,1,NA,1,1,1,n
20% SYA,56,L56,NA,3,1,2,2,1,0.5,n
20% SYA,56,L56,NA,4,1,NA,13,3,0.230769231,n
20% SYA,56,L56,NA,5,1,3,5,5,1,n
20% SYA,56,L56,NA,6,1,NA,1,1,1,n
20% SYA,56,L56,NA,7,1,4,24,19,0.791666667,n
20% SYA,56,L56,NA,9,2,1,35,29,0.828571429,n
20% SYA,56,L56,NA,11,2,2,16,16,1,n
20% SYA,56,L56,NA,13,2,3,15,11,0.733333333,n
20% SYA,56,L56,NA,15,2,4,24,7,0.291666667,n
20% SYA,56,L56,NA,17,3,1,25,23,0.92,n
20% SYA,56,L56,NA,19,3,2,13,11,0.846153846,n
20% SYA,56,L56,NA,21,3,3,9,11,1.222222222,n
20% SYA,56,L56,NA,23,3,4,12,12,1,n
20% SYA,56,L56,NA,25,4,1,22,18,0.818181818,n
20% SYA,56,L56,NA,27,4,2,1,1,1,n
20% SYA,56,L56,NA,29,4,3,2,2,1,n
20% SYA,56,L56,NA,31,4,4,0,0,0,n
20% SYA,56,L56,NA,33,5,1,31,24,0.774193548,n
20% SYA,56,L56,NA,35,5,2,17,16,0.941176471,n
20% SYA,56,L56,NA,37,5,3,20,18,0.9,n
20% SYA,56,L56,NA,39,5,4,22,20,0.909090909,n
20% SYA,56,L56,NA,41,6,1,19,19,1,n
20% SYA,56,L56,NA,43,6,2,9,9,1,n
20% SYA,56,L56,NA,45,6,3,12,12,1,n
20% SYA,56,L56,NA,47,6,4,0,1,0,n
20% SYA,56,L56,NA,49,7,1,0,0,0,n
20% SYA,56,L56,NA,51,7,2,0,0,0,n
20% SYA,56,L56,NA,53,7,3,0,0,0,n
20% SYA,56,L56,NA,55,7,4,0,0,0,n
20% SYA,56,L56,NA,57,8,1,2,1,0.5,n
20% SYA,56,L56,NA,59,8,2,8,1,0.125,n
20% SYA,56,L56,NA,61,8,3,3,2,0.666666667,n
20% SYA,56,L56,NA,63,8,4,3,3,1,n
20% SYA,56,L56,NA,65,9,1,4,1,0.25,n
20% SYA,56,L56,NA,67,9,2,1,1,1,n
20% SYA,56,L56,NA,69,9,3,0,0,0,n
20% SYA,56,L56,NA,71,9,4,0,0,0,n
20% SYA,56,L56,NA,73,10,1,3,0,0,y
20% SYA,56,L56,NA,75,10,2,1,1,1,y
20% SYA,56,L56,NA,77,10,3,NA,NA,NA,y
20% SYA,56,L56,NA,79,10,4,NA,NA,NA,y
20% SYA,56,L56,NA,81,11,1,NA,NA,NA,y
20% SYA,56,L56,NA,83,11,2,NA,NA,NA,y
120% SYA,57,L57,1.04,1,1,1,16,14,0.875,n
120% SYA,57,L57,1.04,2,1,NA,7,4,0.571428571,n
120% SYA,57,L57,1.04,3,1,2,6,4,0.666666667,n
120% SYA,57,L57,1.04,4,1,NA,4,1,0.25,n
120% SYA,57,L57,1.04,5,1,3,9,6,0.666666667,n
120% SYA,57,L57,1.04,6,1,NA,1,1,1,n
120% SYA,57,L57,1.04,7,1,4,0,0,0,n
120% SYA,57,L57,1.04,9,2,1,52,42,0.807692308,n
120% SYA,57,L57,1.04,11,2,2,19,17,0.894736842,n
120% SYA,57,L57,1.04,13,2,3,23,21,0.913043478,n
120% SYA,57,L57,1.04,15,2,4,23,22,0.956521739,n
120% SYA,57,L57,1.04,17,3,1,18,11,0.611111111,n
120% SYA,57,L57,1.04,19,3,2,8,7,0.875,n
120% SYA,57,L57,1.04,21,3,3,8,8,1,n
120% SYA,57,L57,1.04,23,3,4,18,19,1.055555556,n
120% SYA,57,L57,1.04,25,4,1,12,12,1,n
120% SYA,57,L57,1.04,27,4,2,9,6,0.666666667,n
120% SYA,57,L57,1.04,29,4,3,6,7,1.166666667,n
120% SYA,57,L57,1.04,31,4,4,19,18,0.947368421,n
120% SYA,57,L57,1.04,33,5,1,35,30,0.857142857,n
120% SYA,57,L57,1.04,35,5,2,16,10,0.625,n
120% SYA,57,L57,1.04,37,5,3,11,11,1,n
120% SYA,57,L57,1.04,39,5,4,0,0,0,n
120% SYA,57,L57,1.04,41,6,1,29,21,0.724137931,n
120% SYA,57,L57,1.04,43,6,2,3,2,0.666666667,n
120% SYA,57,L57,1.04,45,6,3,8,5,0.625,n
120% SYA,57,L57,1.04,47,6,4,4,3,0.75,n
120% SYA,57,L57,1.04,49,7,1,18,13,0.722222222,n
120% SYA,57,L57,1.04,51,7,2,0,0,0,n
120% SYA,57,L57,1.04,53,7,3,11,7,0.636363636,n
120% SYA,57,L57,1.04,55,7,4,1,0,0,n
120% SYA,57,L57,1.04,57,8,1,10,9,0.9,n
120% SYA,57,L57,1.04,59,8,2,1,1,1,n
120% SYA,57,L57,1.04,61,8,3,6,3,0.5,n
120% SYA,57,L57,1.04,63,8,4,0,0,0,n
120% SYA,57,L57,1.04,65,9,1,9,2,0.222222222,n
120% SYA,57,L57,1.04,67,9,2,0,0,0,n
120% SYA,57,L57,1.04,69,9,3,0,0,0,n
120% SYA,57,L57,1.04,71,9,4,0,0,0,n
120% SYA,57,L57,1.04,73,10,1,1,0,0,n
120% SYA,57,L57,1.04,75,10,2,0,0,0,n
120% SYA,57,L57,1.04,77,10,3,0,0,0,n
120% SYA,57,L57,1.04,79,10,4,0,0,0,y
120% SYA,57,L57,1.04,81,11,1,NA,NA,NA,y
120% SYA,57,L57,1.04,83,11,2,NA,NA,NA,y
20% SYA,58,L58,0.97,1,1,1,10,11,1.1,n
20% SYA,58,L58,0.97,2,1,NA,9,6,0.666666667,n
20% SYA,58,L58,0.97,3,1,2,0,0,0,n
20% SYA,58,L58,0.97,4,1,NA,1,1,1,n
20% SYA,58,L58,0.97,5,1,3,21,23,1.095238095,n
20% SYA,58,L58,0.97,6,1,NA,9,9,1,n
20% SYA,58,L58,0.97,7,1,4,31,25,0.806451613,n
20% SYA,58,L58,0.97,9,2,1,41,34,0.829268293,n
20% SYA,58,L58,0.97,11,2,2,19,17,0.894736842,n
20% SYA,58,L58,0.97,13,2,3,17,14,0.823529412,n
20% SYA,58,L58,0.97,15,2,4,40,41,1.025,n
20% SYA,58,L58,0.97,17,3,1,29,23,0.793103448,n
20% SYA,58,L58,0.97,19,3,2,11,10,0.909090909,n
20% SYA,58,L58,0.97,21,3,3,14,7,0.5,n
20% SYA,58,L58,0.97,23,3,4,14,12,0.857142857,n
20% SYA,58,L58,0.97,25,4,1,25,24,0.96,n
20% SYA,58,L58,0.97,27,4,2,14,14,1,n
20% SYA,58,L58,0.97,29,4,3,20,19,0.95,n
20% SYA,58,L58,0.97,31,4,4,24,22,0.916666667,n
20% SYA,58,L58,0.97,33,5,1,34,29,0.852941176,n
20% SYA,58,L58,0.97,35,5,2,18,14,0.777777778,n
20% SYA,58,L58,0.97,37,5,3,20,19,0.95,n
20% SYA,58,L58,0.97,39,5,4,15,13,0.866666667,n
20% SYA,58,L58,0.97,41,6,1,13,14,1.076923077,n
20% SYA,58,L58,0.97,43,6,2,0,0,0,n
20% SYA,58,L58,0.97,45,6,3,0,0,0,n
20% SYA,58,L58,0.97,47,6,4,0,0,0,n
20% SYA,58,L58,0.97,49,7,1,0,0,0,n
20% SYA,58,L58,0.97,51,7,2,0,0,0,n
20% SYA,58,L58,0.97,53,7,3,0,0,0,n
20% SYA,58,L58,0.97,55,7,4,0,0,0,n
20% SYA,58,L58,0.97,57,8,1,0,0,0,n
20% SYA,58,L58,0.97,59,8,2,0,0,0,n
20% SYA,58,L58,0.97,61,8,3,0,0,0,n
20% SYA,58,L58,0.97,63,8,4,0,0,0,n
20% SYA,58,L58,0.97,65,9,1,0,0,0,n
20% SYA,58,L58,0.97,67,9,2,NA,NA,NA,n
20% SYA,58,L58,0.97,69,9,3,NA,NA,NA,n
20% SYA,58,L58,0.97,71,9,4,NA,NA,NA,n
20% SYA,58,L58,0.97,73,10,1,NA,NA,NA,y
20% SYA,58,L58,0.97,75,10,2,NA,NA,NA,y
20% SYA,58,L58,0.97,77,10,3,NA,NA,NA,y
20% SYA,58,L58,0.97,79,10,4,NA,NA,NA,y
20% SYA,58,L58,0.97,81,11,1,NA,NA,NA,y
20% SYA,58,L58,0.97,83,11,2,NA,NA,NA,y
120% SYA,59,L59,1.005,1,1,1,11,8,0.727272727,n
120% SYA,59,L59,1.005,2,1,NA,16,15,0.9375,n
120% SYA,59,L59,1.005,3,1,2,17,10,0.588235294,n
120% SYA,59,L59,1.005,4,1,NA,21,15,0.714285714,n
120% SYA,59,L59,1.005,5,1,3,23,22,0.956521739,n
120% SYA,59,L59,1.005,6,1,NA,9,9,1,n
120% SYA,59,L59,1.005,7,1,4,27,17,0.62962963,n
120% SYA,59,L59,1.005,9,2,1,23,19,0.826086957,n
120% SYA,59,L59,1.005,11,2,2,16,14,0.875,n
120% SYA,59,L59,1.005,13,2,3,20,16,0.8,n
120% SYA,59,L59,1.005,15,2,4,28,24,0.857142857,n
120% SYA,59,L59,1.005,17,3,1,15,16,1.066666667,n
120% SYA,59,L59,1.005,19,3,2,8,6,0.75,n
